"org_id","cluster_id","node_name","name","read_iops","write_iops","read_throughput","write_throughput","size","ts"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda10",0,0,109.11109424441005,0,512,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda12",3,0,50560.40244064047,0,33554432,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda9",0,0,109.11109424441005,0,512,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda6",0,0,109.11109424441005,0,512,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda3",106,0,6278017.354312674,0,2147483648,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda7",0,0,109.11109424441005,0,512,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda2",4,0,70166.8267602514,0,16777216,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda8",1,0,21167.55228341555,0,16777216,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda4",4,0,70166.8267602514,0,16777216,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda5",6,0,233397.02374988882,0,2147483648,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdg",6,0,144630.9520015134,1108543.538039919,4294967296,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdb",13,57,329213.3508186723,120903552.72919081,402653184000,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sde",3,5,156263.87328018664,1685682.474465178,4294967296,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdc",13,53,329213.3508186723,120882871.98025097,402653184000,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdd",3,6,165815.29060712038,1688435.4313045754,4294967296,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdf",6,1,277729.7006575022,2278348.758917526,4294967296,"2025-09-02 11:17:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda12",3,0,50564.04985517395,0,33554432,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda10",0,0,109.11896549091323,0,512,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda",216,76568,12979726.126443857,824734293.6955191,21474836480,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda11",4,0,23032.495485158914,0,8388608,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","md0",5,28,267878.66651361575,3374227.0135094766,8579448832,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-0",120,0,5904511.160379077,0,2087714816,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda1",83,76568,6211882.498633827,824733622.194193,17018371584,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-1",4,18,213889.95989534236,3373085.46125511,8581545984,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda5",6,0,233413.86095163962,0,2147483648,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda4",4,0,70171.88857723343,0,16777216,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda8",1,0,21169.079305237166,0,16777216,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda7",0,0,109.11896549091323,0,512,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda2",4,0,70171.88857723343,0,16777216,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda3",106,0,6278470.248883014,0,2147483648,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda9",0,0,109.11896549091323,0,512,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda6",0,0,109.11896549091323,0,512,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdg",6,0,144641.3856414936,1108623.5080879498,4294967296,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdb",13,57,329237.1001858139,120912274.6806407,402653184000,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sde",3,5,156275.1461161402,1685804.0791688473,4294967296,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdd",3,6,165827.25247988323,1688557.2346058488,4294967296,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdc",13,53,329237.1001858139,120891592.43979688,402653184000,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdf",6,1,277749.73600725527,2278513.118415759,4294967296,"2025-09-02 11:16:57.489"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda12",3,0,50561.20437048999,0,33554432,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda10",0,0,109.1128248367148,0,512,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda",216,76508,12978995.69420988,824152873.4284267,21474836480,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda11",4,0,23031.199334765028,0,8388608,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","md0",5,28,267863.5916799166,3374037.1293662037,8579448832,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-0",120,0,5904178.884856819,0,2087714816,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda1",83,76508,6211532.925833409,824152201.9648893,17018371584,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-1",4,18,213877.92326839743,3372895.641352528,8581545984,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda4",4,0,70167.9396642258,0,16777216,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda5",6,0,233400.72561995115,0,2147483648,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda7",0,0,109.1128248367148,0,512,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda8",1,0,21167.88801832267,0,16777216,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda2",4,0,70167.9396642258,0,16777216,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda3",106,0,6278116.928866459,0,2147483648,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda9",0,0,109.1128248367148,0,512,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda6",0,0,109.1128248367148,0,512,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdg",6,0,144633.24596817457,1108561.1204583677,4294967296,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdb",13,57,329218.57241502317,120905470.35965195,402653184000,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sde",3,5,156266.351754612,1685709.2107850614,4294967296,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdd",3,6,165817.92057493364,1688462.211288634,4294967296,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdf",6,1,277734.1056805302,2278384.895415441,4294967296,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdc",13,53,329218.57241502317,120884789.28269827,402653184000,"2025-09-02 11:15:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda12",3,0,50562.45728353652,0,33554432,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-0",120,0,5904325.191157193,0,2087714816,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda",216,76456,12979317.315366624,823641548.831128,21474836480,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda11",4,0,23031.77005080083,0,8388608,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","md0",5,28,267870.2293736362,3374120.738433501,8579448832,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda1",83,76456,6211686.848405835,823640877.3509516,17018371584,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-1",4,18,213883.22319041792,3372979.2221336076,8581545984,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda10",0,0,109.11552866633046,0,512,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda6",0,0,109.11552866633046,0,512,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda3",106,0,6278272.501398912,0,2147483648,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda9",0,0,109.11552866633046,0,512,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda8",1,0,21168.41256126811,0,16777216,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda5",6,0,233406.50931948598,0,2147483648,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda4",4,0,70169.6784346556,0,16777216,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda7",0,0,109.11552866633046,0,512,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda2",4,0,70169.6784346556,0,16777216,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdc",13,53,329226.73049293435,120887784.82308353,402653184000,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdf",6,1,277740.98796683655,2278441.3540816465,4294967296,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdb",13,57,329226.73049293435,120908466.4125169,402653184000,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdg",6,0,144636.82999832358,1108588.5907433021,4294967296,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdd",3,6,165822.0295640019,1688504.0515960283,4294967296,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sde",3,5,156270.22405459543,1685750.9828727548,4294967296,"2025-09-02 11:14:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda10",0,0,109.11446927814968,0,512,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-1",4,18,213881.14662660076,3372946.474326163,8581545984,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda",216,76405,12979191.300898045,823118314.5417924,21474836480,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda12",3,0,50561.96637935183,0,33554432,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda11",4,0,23031.546438403286,0,8388608,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","md0",5,28,267867.6286571438,3374087.9795432263,8579448832,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","dm-0",120,0,5904267.866847817,0,2087714816,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda1",83,76405,6211626.539962937,823117643.0681354,17018371584,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda8",1,0,21168.20703996104,0,16777216,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda2",4,0,70168.99716656395,0,16777216,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda5",6,0,233404.2432066759,0,2147483648,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda3",106,0,6278211.546484749,0,2147483648,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda6",0,0,109.11446927814968,0,512,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda9",0,0,109.11446927814968,0,512,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda4",4,0,70168.99716656395,0,16777216,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sda7",0,0,109.11446927814968,0,512,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdb",13,57,329223.53407431865,120907292.52826926,402653184000,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdg",6,0,144635.42573854426,1108577.8276038596,4294967296,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdd",3,6,165820.41961993268,1688487.6581343703,4294967296,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdc",13,53,329223.53407431865,120886611.1396307,402653184000,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sde",3,5,156268.70684773775,1685734.6161402755,4294967296,"2025-09-02 11:13:57.490"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","sdf",6,1,277738.2914164595,2278419.2329970435,4294967296,"2025-09-02 11:13:57.490"
